id,start_date,name,distance,moving_time,type,average_heartrate,max_heartrate,average_speed,max_speed,total_elevation_gain,start_latlng,end_latlng,weather_icon,weather_summary,weather_temperature
2122651447,2019-02-03T16:14:37Z,"Lambo Arcadia",20.4,11439,Ride,144.6,178,6.4,22.6,344.7,"[37.54,-79.58]","[37.54,-79.58]",13,14,15
2124636501,2019-02-04T21:27:44Z,"Dody with Devin",7.9,4091,Ride,148.4,184,7,24.4,134.4,"[37.41,-79.75]","[37.41,-79.75]",13,14,15
2127135059,2019-02-05T21:58:51Z,"Taco Tuesday Night Lights ",16.5,6268,Ride,155.9,191,9.5,33.3,156.7,"[37.26,-79.99]","[37.27,-79.94]",13,14,15
2135247848,2019-02-09T18:44:06Z,"You still have to pedal to make it go.",10.4,4399,EBikeRide,158.1,184,8.5,27.5,295.3,"[37.38,-80.15]","[37.38,-80.16]",13,14,15
2143999735,2019-02-13T18:07:21Z,"Hour of power",6.1,2959,Ride,167.2,184,7.4,27.7,117.3,"[37.24,-79.94]","[37.24,-79.94]",13,14,15
2149551539,2019-02-14T21:36:55Z,"V Day ",5.1,2469,Ride,160,188,7.4,29.3,97.8,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2158995297,2019-02-18T22:09:53Z,"Stole one before the glorious weather",5.9,2862,Ride,165.2,244,7.4,25.7,97.2,"[37.24,-79.94]","[37.24,-79.94]",13,14,15
2160976879,2019-02-19T19:01:32Z,"The calm before the storm",6.5,3070,Ride,164.4,183,7.6,27.7,114.6,"[37.24,-79.94]","[37.24,-79.94]",13,14,15
2173476945,2019-02-24T17:17:52Z,"Catawba Valley Hurricane",12.2,10257,Ride,151.9,182,4.3,22.1,337.1,"[37.46,-80.02]","[37.46,-80.02]",13,14,15
2178190002,2019-02-26T21:43:32Z,"Taco Esplorin",16.3,7523,Ride,159.9,190,7.8,30.2,236.8,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
2187137397,2019-03-02T22:45:28Z,"Dody at Dusk",7.9,3768,Ride,154.5,185,7.5,26.8,136.9,"[37.42,-79.76]","[37.42,-79.76]",13,14,15
2202335392,2019-03-09T19:03:48Z,"Hangover Prevention ",6,3067,Ride,158.7,182,7.1,24.8,106.1,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2205040284,2019-03-10T16:51:14Z,"Dragons out and back",7.5,5773,Ride,147.6,174,4.7,20.8,182.9,"[37.46,-80.02]","[37.46,-80.02]",13,14,15
2209499069,2019-03-12T21:02:11Z,"A wild Yukon and Brandon sighting",8,4118,Ride,148.8,221,7,26.2,132.3,"[37.24,-79.94]","[37.24,-79.94]",13,14,15
2211588541,2019-03-13T20:21:46Z,"Tacky (loamy? 😛) mill",7.8,3638,Ride,156.6,240,7.7,29.3,128,"[37.24,-79.94]","[37.24,-79.94]",13,14,15
2225037883,2019-03-19T17:15:58Z,"Morningside Park",7.1,3350,Ride,161.4,206,7.6,26.4,100.3,"[37.24,-79.94]","[37.24,-79.94]",13,14,15
2228127084,2019-03-20T21:20:29Z,"Royalty sesh with the Teer’s and Chris",3.9,2214,Ride,153.5,185,6.4,25.5,89.6,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2232663480,2019-03-22T20:25:38Z,"Rip Max",7.4,4364,Ride,149.9,184,6.1,24.6,170.4,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2237891216,2019-03-24T15:45:41Z,"DB Quickie",6.6,4440,Ride,162.9,194,5.3,23.7,174.7,"[37.38,-80.15]","[37.38,-80.15]",13,14,15
2239892686,2019-03-25T15:46:56Z,"Windrock on the way to the home office",5.6,1448,Ride,144.5,182,14,30.4,118.6,"[36.09,-84.34]","[36.09,-84.33]",13,14,15
2245872024,2019-03-27T23:07:27Z,"Nashville has progressive trails and Roanoke should too",8,3777,Ride,165.6,192,7.6,21.5,83.8,"[36.08,-86.87]","[36.08,-86.87]",13,14,15
2257840640,2019-04-01T17:15:01Z,"Monday Mornings",3.9,2327,Ride,,,6,21.9,41.8,"[37.26,-79.92]","[37.26,-79.92]",13,14,15
2260908313,2019-04-02T22:04:52Z,"Last ride on ye ole DPX2 ",5.7,3102,Ride,152.5,210,6.7,27.7,136.2,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2263253801,2019-04-03T21:33:18Z,"Cane Crick",7.9,3734,Ride,157.8,221,7.6,25.9,131.7,"[37.42,-79.76]","[37.42,-79.76]",13,14,15
2265653699,2019-04-04T21:47:11Z,"I’m coming for you on Monument Bheuring 😉",12.6,5097,Ride,151.4,190,8.9,30,123.1,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
2274499782,2019-04-08T12:17:34Z,"Learning 2 whip",3.8,2268,Ride,,,6,23,34.7,"[37.26,-79.92]","[37.26,-79.92]",13,14,15
2278216225,2019-04-09T20:30:06Z,"Morningside Elementary meeting at 5 on Thursday ",8.5,3968,Ride,144.9,185,7.7,27.7,80.2,"[37.24,-79.94]","[37.26,-79.92]",13,14,15
2283115316,2019-04-11T21:15:43Z,"Thursday Night Special with the Rocky Mountain crew",11.9,4321,Ride,149.4,217,9.9,30.6,106.7,"[37.26,-79.99]","[37.26,-79.94]",13,14,15
2286715186,2019-04-13T13:25:25Z,"Pivot Firebird 29",3.7,2225,Ride,150.5,186,6,25.1,77.4,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2287029313,2019-04-13T14:30:56Z,"Pivot 429 Trail",3.7,2019,Ride,150.3,176,6.6,21.9,40.5,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2295342759,2019-04-16T21:36:59Z,"RockStars Spotted!",6.6,3173,Ride,161.6,185,7.5,25.3,121.9,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2300552183,2019-04-18T21:47:20Z,"Adrian is Boba Fett",12.3,5193,Ride,148.7,186,8.5,49.2,119.5,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
2305627587,2019-04-20T14:54:49Z,Nutted,16.9,11577,Ride,,,5.2,24.6,556.6,"[38.4,-78.76]","[38.4,-78.76]",13,14,15
2314041289,2019-04-23T21:47:43Z,"Anna and Trin came along",6.2,3621,Ride,152.6,192,6.2,27.5,102.4,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2316554902,2019-04-24T21:22:44Z,"Dody Diversion.",8.1,4041,Ride,155.5,185,7.2,28.4,133.2,"[37.41,-79.75]","[37.41,-79.75]",13,14,15
2319207831,2019-04-25T20:57:31Z,"Morningside Park ribbon cutting",4,1996,Ride,143,177,7.2,22.6,44.8,"[37.26,-79.92]","[37.26,-79.92]",13,14,15
2322828695,2019-04-27T12:03:02Z,"Virginia’s Blue Ridge sweepstakes guide",9.4,5009,Ride,134.1,179,6.7,21.7,100.9,"[37.38,-80.01]","[37.38,-80.01]",13,14,15
2331769926,2019-04-30T21:11:42Z,Recon,6.8,4416,Ride,151,180,5.6,28.6,115.5,"[37.24,-79.94]","[37.24,-79.94]",13,14,15
2345262529,2019-05-04T16:53:48Z,"Marking Mountain Momma ",6.6,3584,Ride,157.6,185,6.6,28.9,118.3,"[37.96,-79.79]","[37.96,-79.79]",13,14,15
2345265112,2019-05-05T13:12:14Z,"Middle Mountain Momma photo especiale",8.7,5910,Ride,,,5.3,25.5,181.2,"[37.9,-79.81]","[37.9,-79.81]",13,14,15
2350170405,2019-05-07T21:07:30Z,"Should be legit.",8.6,3945,Ride,,,7.9,34.7,95.2,"[37.25,-79.95]","[37.25,-79.95]",13,14,15
2352637048,2019-05-08T21:21:38Z,"Buehring owes me a beer",8.7,3763,Ride,,,8.3,35.1,111.9,"[37.25,-79.92]","[37.25,-79.92]",13,14,15
2355155812,2019-05-09T21:41:48Z,"Thursday Night Special Hoodlums",10.4,4428,Ride,,,8.4,36.7,103.7,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
2365430617,2019-05-13T21:08:01Z,"In the back",7.7,3699,Ride,158,240,7.4,30.4,128,"[37.24,-79.94]","[37.24,-79.94]",13,14,15
2373665186,2019-05-16T21:48:43Z,"Oh Hai",9.1,3523,Ride,144,180,9.3,30.4,95.1,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
2375860838,2019-05-17T21:30:48Z,"Dody to the right is the gnarliest thing in town. There, I said it.",15.9,8208,Ride,,,7,31.5,274.7,"[37.42,-79.76]","[37.42,-79.76]",13,14,15
2418682319,2019-06-02T17:20:03Z,"Father and son day at the cove ",9.2,4936,Ride,,,6.7,30.4,107.2,"[37.38,-80.01]","[37.38,-80.01]",13,14,15
2424160021,2019-06-04T21:50:44Z,"Wow I suk at flats now.",6.6,3155,Ride,,,7.5,34,120.7,"[37.24,-79.94]","[37.24,-79.94]",13,14,15
2425960074,2019-06-05T15:56:54Z,"VBR channel 10 feature video shoot",2.8,1625,Ride,,,6.3,30.2,10.1,"[37.25,-79.93]","[37.24,-79.94]",13,14,15
2460839209,2019-06-18T17:02:18Z,"Bonnaroocovery ",6.1,3176,Ride,,,6.9,39.1,102.6,"[37.24,-79.94]","[37.24,-79.94]",13,14,15
2469330188,2019-06-21T20:19:14Z,"Follow @blueridgeoffroadcyclists",12.3,5207,Ride,,,8.5,25.3,122.7,"[37.26,-79.99]","[37.26,-79.92]",13,14,15
2475483224,2019-06-23T19:43:23Z,"Timberview party",9.9,5462,Ride,,,6.5,47.9,187.2,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2483319083,2019-06-26T20:37:20Z,"My truck needs a master and slave cylinder but it’s 2019 so it should need a leader and follower cylinder. ",11.7,4540,Ride,,,9.3,39.6,123.8,"[37.26,-79.99]","[37.27,-79.94]",13,14,15
2486067241,2019-06-27T21:45:43Z,RipBros,9.8,4452,Ride,,,7.9,30.6,107.2,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
2499296048,2019-07-02T21:07:05Z,"Dody to the Right ❤️",8.1,4472,Ride,,,6.5,25.1,136.2,"[37.41,-79.75]","[37.41,-79.75]",13,14,15
2504677127,2019-07-04T15:51:50Z,"Mineshaft. Hammin. Freedom.🦅 ",17.7,10837,Ride,,,5.9,28.4,329.6,"[37.51,-79.67]","[37.51,-79.67]",13,14,15
2509970462,2019-07-06T17:42:13Z,"🐉 🔥 ",7.8,5931,Ride,,,4.7,25.9,173.9,"[37.38,-80.16]","[37.38,-80.16]",13,14,15
2513261267,2019-07-07T19:31:07Z,"Sunday ride with Dad. Accidentally paused ",6.6,3004,Ride,,,7.9,26.4,52.7,"[37.42,-79.76]","[37.44,-79.77]",13,14,15
2518916912,2019-07-09T21:06:09Z,"Mill Mt Advisory Board meeting tomorrow at 4 at the Discovery Center ",9.1,4312,Ride,,,7.6,32.9,122.5,"[37.24,-79.94]","[37.24,-79.94]",13,14,15
2524517344,2019-07-11T21:29:25Z,"Thirsty Thursday ",12.1,4723,Ride,,,9.2,30.2,103.8,"[37.26,-79.99]","[37.26,-79.96]",13,14,15
2543652866,2019-07-17T22:07:51Z,"Shredford Sessions ",6.4,4857,Ride,,,4.7,24.6,103.3,"[37.31,-79.5]","[37.31,-79.5]",13,14,15
2544154042,2019-07-18T21:40:34Z,"Cane Creek Carnage ",10.1,4331,Ride,,,8.4,32.9,111.9,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
2552002827,2019-07-21T16:45:34Z,"Blacksburg Bike Park work day + an Old Farm lap",6.8,5083,Ride,,,4.8,25.1,122.3,"[37.24,-80.46]","[37.24,-80.46]",13,14,15
2560528772,2019-07-24T21:31:34Z,"Deschutes Friday at 5.",4.9,2700,Ride,,,6.6,29.3,108.6,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2568343071,2019-07-27T16:34:22Z,"Snowshoe with dad",24.9,11116,Ride,,,8.1,31.1,672.2,"[38.41,-80]","[38.41,-80]",13,14,15
2571721441,2019-07-28T15:10:20Z,"Tea Creek, Slaytyfork WV",14.6,8442,Ride,,,6.2,26.2,143.4,"[38.39,-80.16]","[38.39,-80.16]",13,14,15
